,zmage,izenačenja,porazi
0,778,44,178
1,847,54,99
2,863,66,71
3,916,71,13
4,869,56,75
5,947,26,27
6,952,48,0
7,976,18,6
8,977,23,0
9,837,126,37
10,970,24,6
11,970,30,0
12,989,11,0
13,958,42,0
14,955,44,1
15,931,65,4
16,986,14,0
17,985,15,0
18,967,31,2
19,988,12,0
20,981,15,4
